PERIODO;DANE_ESTABLECIMIENTO;DANE_SEDE;PROM MATEMÁTICA;PROM CIENCIAS SOCIALES;PROM FILOSOFÍA;PROM BIOLOGÍA;PROM QUÍMICA;PROM FÍSICA;PROM NGLÉS;ESTUDIANTES
20132;225653000032;225653000032;40,33333333;43,88888889;35,55555556;42,66666667;46,11111111;44,88888889;40,55555556;9
20132;205628000230;205628000230;41;44;40;38;45;35;42,5;2
20131;305607000498;305607000498;48;41;48;42;39;40;47;1
20131;241020000331;241020000331;43,66666667;40,66666667;38,33333333;38,66666667;38,66666667;34,66666667;33,66666667;3
20131;252687000381;252687000381;56;52,5;55,5;52,5;56;48,5;56,5;2
20131;173001002173;173001002173;53,5;49;36,5;51,5;47,5;42,5;49;2
20131;476892099728;476892099728;55,2;53;48,8;50,6;52,8;48,6;58,4;5
20131;311001002452;311001002452;45;48;59;51;49;45;100;1
20132;268271000351;268271000076;39,4;45,2;39;41,6;41,8;41;38,2;5
20131;225805000211;225805000211;46,5;45;44,5;46,5;53,5;46;41;2
20131;105088001971;105088001971;38;46;26;39;39;31;40;1
20132;320517011244;320517011244;38;47;36;33;35;38;42;1
20132;376111000263;376111000263;50,33333333;43;35,66666667;46,33333333;46,33333333;46,66666667;42;3
20131;376109006564;376109006564;51;43;35;37;47;37;43;1
20132;308001074827;308001074827;50;43;45;47;49;47;32;1
20132;368001006883;368001006883;57;56,66666667;50,66666667;48,66666667;55,33333333;51,66666667;52,33333333;3
20131;308758004427;308758004427;35;31;41;41;36;43;35;1
20131;368081003618;368081003618;38;45,2;36,4;43;38,2;43,8;40,2;5
20131;111001041459;111001041459;34,5;43,5;38;45;49,5;35,5;41;2
20131;441001002747;441001002747;55,33333333;57,33333333;55;54;57;56,33333333;50,66666667;3
20131;308001000297;308001000297;58;53,5;53;52,5;54,5;63;55,5;2
20131;420001000097;420001000097;69;53;53;49;60;70;48;1
20132;376109007676;376109007676;36,83333333;44,83333333;43;41,83333333;43;38,5;42,16666667;6
20132;105001020613;105001020613;47;50,33333333;42;46,33333333;52;48;42,33333333;3
20132;308433075875;308433075875;42,66666667;39;34,66666667;43,33333333;34,66666667;38,16666667;39,83333333;6
20132;311769003318;311769003318;44;49;25;49;48;47;45;1
20131;127205000011;127205000011;38;47;38;34;41;45;42;1
20131;125843000255;125843000255;45;40,25;36,75;41,5;40,75;34,5;39,5;4
20131;366001007101;366001007101;35;38;41;44;34;43;37;1
20132;308001008441;308001008442;45,66666667;36,66666667;32,66666667;39,33333333;40,33333333;38;39,33333333;3
20131;319455000463;319455000463;58;59;59;46;45;37;45;1
20131;373268000861;373268000861;55;59;59;57;43;45;72;1
20131;311001105821;311001105821;51;58;59;56;50;66;80;1
20131;376001016041;376001016041;42;51;35;51;49;47;35;1
20131;170235000248;170235000248;48;39;46;49;49;43;42;1
20131;311001033510;311001033510;38;46,5;44,5;40,5;45;43,5;46,5;2
20131;120001068241;120001068241;35;34;33;42;34;34;37;1
20131;366001003377;366001003377;60;49,66666667;55;52,33333333;53,33333333;49;69,66666667;3
20131;273624000541;273624000541;40;46,5;40;44;46;41,5;46,5;2
20131;154498000051;154498000093;51;51,5;38;41,5;36,5;40,5;32,5;2
20132;227099000010;227099000010;24;38;30,33333333;37;40,33333333;34,66666667;35;3
20131;325799000250;325799000250;45;50;59;47;65;50;48;1
20131;315001001907;315001001907;49,33333333;46;42;47,66666667;49,66666667;43;35,33333333;3
20131;119110000500;119110000500;10;36;41;74;67;50;48;1
20131;168575000418;168575000418;34,5;41;34,5;45,5;44;46,5;37;2
20131;341298001993;341298001993;41,5;40;29;44;36,5;35,5;36,5;2
20131;376001009192;376001009192;46,5;45,75;44,25;44,75;45;43;36,75;4
20131;125269001124;125269001124;46,5;43,5;35,5;42,5;40,5;38,5;38;2
20131;311001077037;311001077037;73;54;41;49;49;45;48;1
20131;373001004396;373001004396;60;47;53;47,5;44;47,5;65,5;2
20131;173275000118;173275000088;38,5;43,5;34;40;39,5;41,5;37,5;2
20131;105125000254;105125000254;48;54;48;51;50;43;43;1
20131;305088000698;305088000698;55;44;48;42;43;43;61;1
20131;368001004481;368001004481;43,66666667;40;32,33333333;41;42;35;49,33333333;3
20131;311769004233;311769004233;55;51;41;57;49;50;68;1
20131;105034001207;105034001207;55;43;23;44;34;52;50;1
20131;286001000277;286001000277;35;47;30;42;36;34;37;1
20131;168572000026;168572000026;51,5;49;56;49;57;47,5;53;2
20131;311001047839;311001047839;48;50;43;46;54;47;42;1
20131;115514000249;115514000249;61;51;53;52;52;52;37;1
20131;268669000513;268669000513;55;51;50;51;54;45;46;1
20131;368001000761;368001000761;31;44;23;44;41;34;43;1
20132;117001000483;117001000483;71;52;58;60;59;59;42;1
20131;325286000823;325286000823;58;58;56;54;47;40;51;1
20131;252399000113;252399000113;61;50;35;52;67;55;40;1
20131;376109011231;376109011231;35;44;23;39;45;23;29;1
20131;268020000492;268020000492;42;43;38;47;45;45;37;1
20131;150689000365;150689000365;35;50;41;52;47;40;42;1
20131;115837000256;215837000307;58;48;50;51;62;45;47;1
20131;105001024571;105001024571;32;43,5;20,5;40,5;39;37;28,5;2
20131;415516000410;415516000410;51;34;38;39;34;34;42;1
20131;325754004262;325754004262;48;36;41;44;39;45;59;1
20131;315001002288;315001002288;65,5;48,5;48;55,5;58;55,5;48;2
20131;347001000870;347001000870;55;48;30;44;47;43;50;1
20131;113042001618;113042001618;42;58;50;47;45;34;47;1
20131;105212000082;105212000082;48;44;38;42;39;27;40;1
20131;125843000247;125843000247;73;38;30;57;60;70;46;1
20131;173504000330;173504000330;46;42,66666667;39;45;47;39;44,33333333;3
20131;247703000130;247703000130;65;31;38;47;54;52;46;1
20131;154480000118;154480000118;78,5;54,5;60,5;53;60;56;48;2
20131;308758001061;308758001061;31;41;26;39;41;17;43;1
20131;376001042866;376001042866;46,5;46;48;51;51,5;50;43;2
20131;105001005291;105001005291;38;43;30;37;39;37;37;1
20131;219397000461;219397000461;65;53;38;54;54;60;39;1
20131;176001005368;176001005368;55;50;59;44;54;47;42;1
20131;325035000492;325035000492;58;38;30;44;45;37;37;1
20131;373443001183;373443001183;41,5;40;34;44,5;41,5;19;41;2
20131;252838000923;252838000923;60;52;49;51;53;52;40;2
20131;185250000014;185250000014;69;58;56;52;50;47;43;1
20131;197001001670;197001001670;27;31;26;41;39;37;45;1
20131;313001027075;313001027075;27;34;35;46;36;34;40;1
20131;120614000444;120614000444;48;42,2;34,2;47,8;44,2;43,4;45;5
20131;225175000188;225175000188;55;43;38;42;34;37;37;1
20131;105400000189;105400000189;58;54;46;51;50;55;42;1
20131;173547000015;173547000015;35;41;46;49;36;31;31;1
20131;268745000161;268745000161;35;50;53;42;43;40;40;1
20131;215646000170;215646000170;38;43;48;47;41;43;33;1
20131;144001001878;144001001878;51;53;26;52;52;37;43;1
20131;276054000019;276054000019;42;39;30;37;36;37;37;1
20131;408001075992;408001075992;31;25;46;37;36;47;46;1
20131;311001017671;311001017671;55;36;38;41;43;45;43;1
20131;244847001344;244847001344;58;46;46;39;43;43;52;1
20132;311001104867;311001104867;28;39;34;41;37;34;42;1
20131;308758077386;308758077386;61;38;35;44;41;47;43;1
20131;268190001574;268190001574;42;34;41;44;41;43;37;1
20131;376109001180;376109001180;30;41;38;44;35;28,5;39,5;2
20131;213430001811;213430001811;38;41;23;41;26;31;45;1
20131;385001004041;385001004041;61;63;59;62;56;63;75;1
20131;173001005351;173001005351;42;51;43;51;49;40;42;1
20132;376001000551;376001000551;58;52;48;53;51;56;48;1
20131;176130000399;176130000399;55;53;48;51;54;45;40;1
20131;105360000857;105360000857;31;39;30;39;30;31;31;1
20131;183001001954;183001001954;43,33333333;40,33333333;27,33333333;46,33333333;39,66666667;39;43,33333333;3
20131;113001000721;113001000721;61;28;30;49;49;37;37;1
20131;219001000863;219001000863;35;31;38;42;34;43;43;1
20131;350001004752;350001004752;58;56;56;54;52;57;65;1
20131;276892000081;276892000081;48;43;30;46;50;40;37;1
20131;311001044210;311001044210;22;41;30;42;41;45;52;1
20131;219256003700;219256003700;35;41;12;46;47;40;40;1
20131;305001004871;305001004871;31;36;38;46;43;31;37;1
20132;368001005003;368001005003;32;31;36;30;24;38;37;1
20132;370001002203;370001002203;38;54;58;43;42;44;38;1
20131;347001005138;347001005138;38;47;43;41;45;40;42;1
20131;311001037094;311001037094;60;57;59;59,5;66;65;51,5;2
20131;268207000372;268207000372;61;66;62;74;54;45;47;1
20131;111001102130;111001029599;38;41;26;31;36;34;33;1
20131;247001001472;247001001472;61;51;33;51;39;50;37;1
20131;376001000951;376001000951;71,57377049;55,68852459;55,86885246;56,60655738;61,16393443;61,37704918;84,06557377;61
20132;170708000038;170708000038;40,92604502;41,30868167;35,81672026;42,24437299;44,91961415;43,40514469;41,97749196;311
20132;285430000378;285430000378;46,33333333;40,83333333;31,91666667;41,29166667;44;43,29166667;42,75;24
20132;183001000826;118001003128;42,40140845;44,64084507;38,66197183;43,53521127;42,33802817;43,11971831;43,35915493;142
20132;305360000066;305360000066;46,68518519;47,42592593;41,25925926;45,55555556;45,92592593;44,64814815;48,72222222;54
20132;225817000268;225817000268;47,19545455;44,94545455;38,83636364;45,24090909;46,93181818;47,22272727;44,22727273;220
20132;315638000050;315638000050;45,24324324;43,16216216;39;42,18918919;43,78378378;47,02702703;44,86486486;37
20132;173200000368;173200000368;41,51851852;38,74074074;35,55555556;40,18518519;43,59259259;39,33333333;39,7037037;27
20131;185001003542;185001003542;37,69565217;42,67391304;34,19565217;41,04347826;38,82608696;41,67391304;37,65217391;46
20132;247980000109;247980000109;39,43103448;38,94827586;37,4137931;40,74137931;40,81034483;37,39655172;39,65517241;58
20132;123417000288;123417000288;42,34848485;42,34848485;38,01515152;42,42929293;42,5;43,08585859;42,69191919;198
20132;105001003425;105001003425;45,03478261;46,55652174;42,30434783;46,86956522;47,72173913;45,95652174;46,76521739;115
20132;105001024073;105001024073;42,44117647;42,33613445;37,8697479;43,59663866;43,07983193;41,36554622;41,77731092;238
20132;111001000132;111001000132;45,88095238;45,9047619;41,1047619;45,36190476;46,41904762;45,98095238;43,77142857;210
20132;168385001051;168385001051;43,79487179;44,1025641;37,19230769;43,42307692;42,24358974;43,03846154;40,44871795;78
20132;376001002546;376001002546;50,13861386;47,89108911;43,77227723;49,14851485;51,40594059;48,10891089;52,83168317;101
20132;119450000024;119450000024;46,5212766;43,86170213;41,45744681;45,13829787;45,5;46,5212766;42,17021277;94
20132;105154000301;105154000301;41,84803922;41,58496732;38,13562092;41,75980392;41,58006536;40,53921569;39,91666667;612
20132;347058000426;147058000087;41,19148936;40,04255319;35,07446809;41,36170213;41,89361702;41,9787234;40,46808511;94
20132;105440000467;105440000467;47,60402685;44,51677852;38,37583893;45,13422819;44,36912752;43,13422819;44,08053691;149
20132;376001037803;376001037803;40,34146341;38,92682927;35,41463415;41,80487805;39,02439024;39,6097561;41,09756098;41
20132;311001000689;311001000689;49,04545455;49,36363636;43,54545455;49,54545455;50,5;52,13636364;56,77272727;22
20131;166001002339;166001002339;49,53488372;45,95348837;42,60465116;47,88372093;47,8372093;46,62790698;45,27906977;43
20132;117380000843;117380000843;40,76973684;40,75657895;34,98684211;42,46710526;40,90131579;41,26315789;39,65131579;152
20132;173873000041;173873000041;42,78181818;44,05454545;37,76363636;45,09090909;43,49090909;45,34545455;41,72727273;55
20132;125899000657;125899000657;45,03149606;45,22047244;40,75590551;44,55511811;45,46456693;45,25984252;43,69685039;254
20132;105088001750;105088001750;44,38823529;44,6;39,95294118;44,45882353;42,85882353;42,48235294;40,87058824;85
20132;111001016292;111001016292;48,95882353;47,75294118;41,52352941;47,07058824;47,95294118;47,33529412;46,6;170
20132;276041000746;276041000746;41,8;44,6;38,8;42,05;41,55;38,6;41,9;20
20132;111001107832;111001107832;43,53488372;45,72093023;40,15116279;45,1627907;44,9127907;45,22093023;42,18604651;172
20132;485001003775;485001003775;62,88461538;58,03846154;55,65384615;58;61,30769231;61,5;71,96153846;26
20132;147001000307;147001000307;41,92281879;44,52013423;40,6409396;43,90604027;43,3557047;43,5033557;42,89597315;298
20132;368081003518;368081003518;39,72868217;37,84496124;34,44186047;39,07751938;38,90697674;36,48062016;38,75968992;129
20132;325307001281;325307001281;44,1627907;42,90697674;37,51162791;43,30232558;44,65116279;42,76744186;43,62790698;43
20132;166170000256;166170000256;49,51401869;45,91588785;41,04672897;47,96261682;47,24299065;48,42056075;45,69158879;107
20132;147001001711;147001001711;40,78350515;40,68041237;35,90721649;41,95876289;41,43298969;41,15463918;39,78350515;97
20132;308001010578;308001010578;50,54285714;51,4;47,68571429;52,08571429;51,62857143;49,22857143;57,94285714;35
20132;154810003020;154810003020;43,98;42,96;38,39333333;44,69333333;44,12;44,4;41,16666667;150
20132;108078000215;108078000215;41,66666667;40,35757576;35,86060606;42,0969697;41,59393939;42,31515152;40,83636364;165
20132;147001007204;147001007204;41,45604396;40,80769231;36,01648352;41,64835165;40,56593407;39,4010989;38,7967033;182
20132;205665000495;205665000495;40,48148148;40,25925926;35,44444444;39,77777778;37,85185185;32,77777778;39,7037037;27
20131;352001003554;352001003554;49,5;43;53;53,5;46;48,5;49;2
20132;168432000361;168432000361;56,18987342;55,35443038;49,59493671;50,30379747;55,60759494;54,72151899;51,51898734;79
20132;154001002136;154001002136;43,64968153;42,76433121;36,67515924;43,2866242;45,64968153;44,61146497;42,8089172;157
20132;147001002865;147001002865;41,60493827;41,24279835;36;41,85185185;43,28395062;41,97942387;41,58024691;243
20132;111001011274;111001011274;45,33876221;46,08469055;41,10749186;46,66449511;46,07491857;45,80781759;45,5732899;307
20131;319573000761;319573000761;34,58333333;39,66666667;33,25;40,54166667;36,95833333;36,91666667;35;24
20131;376001038681;376001038681;42;44,25;40,125;49,125;46,25;41,75;39;8
20132;170001003847;170001003847;42,9047619;42,47089947;38,3968254;42,6984127;45,37566138;44,9047619;40,76719577;189
20132;285001003580;285001003580;42,265625;42,875;38,203125;40,4375;42,265625;41,53125;41,828125;64
20131;325438001588;625438000061;37,66666667;38,16666667;35,5;38,16666667;41,33333333;41,16666667;37,33333333;6
20132;108001003165;108001002771;40,38738739;38,17117117;34,27027027;40,09009009;39;38,22522523;39,88288288;111
20132;354001011517;354001011517;40,29113924;38,69620253;34,93670886;40,08860759;40,74683544;37,40506329;39,08860759;79
20132;311001088314;311001088314;44,37931034;43,63793103;39,05172414;42,93103448;44,10344828;42,46551724;43,77586207;58
20131;376520000208;376520000208;62,25641026;52,92307692;50,71794872;50,02564103;57,23076923;50,76923077;60,38461538;39
20132;305001004161;305001004161;50,02409639;51,3253012;47,46987952;51,04819277;50,87951807;49,81927711;61,03614458;83
20132;119622000226;119622000226;43,25925926;45,55555556;37,44444444;43,74074074;45,51851852;45,66666667;41,48148148;27
20132;111850001428;111850001428;42,41772152;43,16772152;37,77531646;42,97151899;42,85126582;41,55696203;40,66455696;316
20132;119001003990;119001003990;43,64444444;43,53333333;39,22222222;44,68888889;45,17777778;42,33333333;44,37777778;45
20132;305001021821;305001021821;41,75609756;43,63414634;37,73170732;41,63414634;41,51219512;40,97560976;41,41463415;41
20132;117001005132;117001005132;40,96875;41,375;37,90625;42,375;41,03125;41,90625;40,625;32
20132;208638000105;208638000105;40,21621622;40,2972973;36,59459459;39,40540541;41,45945946;38,81081081;39,83783784;37
20132;141298000019;141298000019;46,14925373;47,49253731;41,1840796;46,71641791;46,99004975;47,40298507;44,17412935;201
20132;223686000451;223686000451;41,16666667;38;31,33333333;40,41666667;38,5;40;39,25;12
20131;376001000411;376001000411;37,96240602;40,27819549;35,02255639;42,47368421;40,21052632;38,06015038;36,81203008;133
20132;147189004576;147189004576;38,8;38,16666667;35,4;40,96666667;39,26666667;38,6;37,86666667;30
20132;325899000443;325899000443;54,86725664;47,79646018;46,19469027;51,03539823;54,36283186;50,0619469;54,36283186;113
20132;176109000583;176109000583;39,76804124;38,35051546;34,46907216;39,54639175;38,92268041;36,7371134;39,17010309;194
20132;115001000430;115001000430;50,94392523;50,04205607;43,21962617;48,46728972;50,30373832;51,34579439;48,13084112;214
20132;105001000043;105001000043;40,36170213;40,25531915;35,27659574;41,30851064;41;37,65957447;39,36170213;94
20132;111001014109;111001094480;43,84848485;44,81818182;37,77777778;43,64646465;43,56565657;43,95959596;41,64646465;99
20132;111279000061;111279000061;47,74603175;48,1984127;40,65079365;48,03174603;48,1031746;48,74603175;46,52380952;126
20132;181001001188;181001001188;42,7;43,26;38,04;43,28;43,22;43,06;42,64;50
20132;141001000031;141001000031;50,62121212;48,23232323;42,06565657;47,77272727;51,95959596;49,56565657;45,03030303;198
20132;325430001210;325430001210;41;45;39;45;48;44;43;1
20132;223660000789;223660000783;40,4875;43,45;40,5375;41,475;44,4;42,825;41;80
20132;341807000723;341807000723;41,23076923;39,57692308;36,34615385;41,57692308;42,19230769;40,92307692;38,19230769;26
20132;205642000170;205642000170;40,75;38,625;36,3125;42,0625;38,8125;40,625;41;16
20132;325286000840;325286000840;48,5483871;48,29032258;40,48387097;47,67741935;46,25806452;46,93548387;48,83870968;31
20132;105001007218;105001007218;45;45,39252336;38,35514019;44,4953271;44,29906542;43,23364486;43,28971963;107
20132;376001000411;376001000411;41,14754098;40,95081967;36,79781421;42,24590164;41,40983607;40,65027322;39,73770492;183
20132;305376000201;305376000201;55,86363636;46,63636364;45,45454545;50,04545455;48,18181818;52,22727273;51,27272727;22
20132;276001004889;276001005427;41,40625;39,6875;39,59375;39,59375;40,25;39,71875;40,4375;32
20132;176001032055;176001032055;51,83035714;48,99107143;46,1875;50,80357143;50,07142857;49,08928571;51,19642857;112
20132;313001029108;313001029108;39,575;41,7;35,25;40,85;40,2;37,8;40,275;40
20132;311001047430;311001047430;52,90909091;53,63636364;47,86363636;50,45454545;52;48,77272727;65;22
20132;176863000336;176863000336;41,72413793;41,84482759;36,5862069;43,03448276;41,32758621;42,31034483;41,68965517;58
20132;105649000014;105649000014;42,37623762;41,26732673;35,52475248;42,24752475;40,64356436;40,47524752;40,58415842;101
20132;168001004342;168001004342;52,87640449;50,67977528;44,02247191;50,15168539;52,19662921;52,01685393;46,30898876;178
20132;305088001716;305088001716;65,6969697;56,87878788;51,07575758;54,33333333;58,27272727;59,56060606;60,07575758;66
20132;108001008043;108001008043;42,48148148;43,96296296;36,88888889;44,59259259;43,25925926;44,66666667;39,77777778;27
