n;estrato;grado;prueba;NoHoja;establecimiento;enteTerr;municipio;sexo;sector;zona;zonaStab;nivel;disSenso;copietas;weight;score1;score2;score3;score4;score5
30;130391919;5;M;06033078;105001007188;03;05001;2;1;1;1;3;0;0;11;0,39;0,75;0,18;0,64;-0,09
30;130391919;5;M;06033079;105001007188;03;05001;2;1;1;1;3;0;0;11;0,03;-0,27;-0,02;-0,33;0,32
32;130391919;5;M;06033080;105001007188;03;05001;1;1;1;1;3;0;0;10;-0,34;-0,81;-0,44;-1,07;-0,33
32;130391919;5;M;06033022;105001007188;03;05001;2;1;1;1;3;0;0;10;-0,41;-1,00;-0,34;-0,94;-0,38
32;130391919;5;M;06033023;105001007188;03;05001;2;1;1;1;3;0;0;10;0,33;0,29;0,54;0,64;0,75
32;130391919;5;M;06033026;105001007188;03;05001;1;1;1;1;3;0;0;10;0,21;0,51;0,63;0,78;0,20
32;130391919;5;M;06033027;105001007188;03;05001;2;1;1;1;3;0;0;10;-0,12;-0,36;0,19;0,17;-0,46
32;130391919;5;M;06033028;105001007188;03;05001;1;1;1;1;3;0;0;10;1,54;0,74;1,46;1,67;2,24
32;130391919;5;M;06033029;105001007188;03;05001;1;1;1;1;3;0;0;10;0,10;0,12;0,57;0,02;0,97
32;130391919;5;M;06033032;105001007188;03;05001;1;1;1;1;3;0;0;10;-0,44;-0,31;-0,16;-0,19;0,15
32;130391919;5;M;06033033;105001007188;03;05001;1;1;1;1;3;0;0;10;-0,44;0,20;0,77;0,59;0,58
32;130391919;5;M;06033036;105001007188;03;05001;1;1;1;1;3;0;0;10;-1,15;-1,02;-0,43;-0,80;-1,64
32;130391919;5;M;06033037;105001007188;03;05001;2;1;1;1;3;0;0;10;-0,74;-0,31;-0,12;0,31;0,18
32;130391919;5;M;06033038;105001007188;03;05001;1;1;1;1;3;0;0;10;0,19;-0,19;0,57;-0,21;0,12
32;130391919;5;M;06033039;105001007188;03;05001;2;1;1;1;3;0;0;10;-0,45;-0,56;-0,15;-0,40;-0,80
32;130391919;5;M;06033041;105001007188;03;05001;2;1;1;1;3;0;0;10;0,14;0,58;-0,26;-0,30;0,01
32;130391919;5;M;06033042;105001007188;03;05001;1;1;1;1;3;0;0;10;-0,22;0,23;0,02;0,97;0,23
32;130391919;5;M;06033045;105001007188;03;05001;2;1;1;1;3;0;0;10;-0,21;-0,65;-0,42;-0,87;-0,16
32;130391919;5;M;06033046;105001007188;03;05001;2;1;1;1;3;0;0;10;0,21;0,07;0,33;-0,23;0,22
32;130391919;5;M;06033047;105001007188;03;05001;1;1;1;1;3;0;0;10;-0,98;-0,39;-0,85;-0,99;-1,00
32;130391919;5;M;06033048;105001007188;03;05001;1;1;1;1;3;0;0;10;0,13;-0,06;0,01;0,04;-0,24
32;130391919;5;M;06033051;105001007188;03;05001;1;1;1;1;3;0;0;10;0,61;-0,13;0,41;-0,25;-0,44
45;130391919;5;M;06244955;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,82;-1,54;-1,35;-1,32;-0,81
45;130391919;5;M;06244958;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,36;0,43;0,47;-0,26;-0,21
45;130391919;5;M;06244959;105001008389;03;05001;2;1;1;1;3;0;0;12;0,68;0,06;0,57;0,30;0,27
45;130391919;5;M;06244960;105001008389;03;05001;2;1;1;1;3;0;0;12;0,25;0,61;0,52;0,57;0,60
45;130391919;5;M;06244961;105001008389;03;05001;2;1;1;1;3;0;0;12;0,14;0,38;1,05;0,26;0,63
45;130391919;5;M;06244969;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,26;-0,95;-1,17;-0,31;-0,28
45;130391919;5;M;06244970;105001008389;03;05001;1;1;1;1;3;0;0;12;-1,24;-0,78;-1,28;-0,82;-0,86
45;130391919;5;M;06244971;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,74;-0,88;-0,24;-0,51;-0,32
45;130391919;5;M;06244972;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,47;-0,70;-0,16;-0,41;-0,12
45;130391919;5;M;06244965;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,34;-1,57;-0,89;-0,54;-1,03
45;130391919;5;M;06244973;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,64;-0,26;-0,31;-0,13;0,01
45;130391919;5;M;06244975;105001008389;03;05001;1;1;1;1;3;0;0;12;-1,01;-0,48;-0,55;-0,63;-0,43
45;130391919;5;M;06244967;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,41;-0,72;-0,01;-0,11;-0,43
45;130391919;5;M;06244977;105001008389;03;05001;2;1;1;1;3;0;0;12;1,37;1,36;1,06;0,72;0,92
45;130391919;5;M;06244978;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,54;-1,02;-0,69;-0,56;-0,76
45;130391919;5;M;06244954;105001008389;03;05001;2;1;1;1;3;0;0;12;-1,02;-0,92;-1,11;-0,79;-0,65
45;130391919;5;M;06244953;105001008389;03;05001;2;1;1;1;3;0;0;12;0,59;0,58;0,30;0,40;1,46
45;130391919;5;M;06244951;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,44;0,52;-0,31;-0,05;-0,07
45;130391919;5;M;06244949;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,60;-0,59;-0,91;-0,53;-0,15
45;130391919;5;M;06244947;105001008389;03;05001;1;1;1;1;3;0;0;12;0,20;0,23;0,48;-0,53;0,57
45;130391919;5;M;06244946;105001008389;03;05001;1;1;1;1;3;0;0;12;0,36;0,35;0,62;0,40;0,60
45;130391919;5;M;06244945;105001008389;03;05001;1;1;1;1;3;0;0;12;1,05;1,61;1,95;1,67;0,83
45;130391919;5;M;06244944;105001008389;03;05001;2;1;1;1;3;0;0;12;0,38;0,32;-0,11;0,15;-0,61
45;130391919;5;M;06244941;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,61;-0,81;-0,55;-0,30;-0,61
45;130391919;5;M;06244940;105001008389;03;05001;1;1;1;1;3;0;0;12;0,35;1,02;0,30;0,79;0,53
42;130391919;5;M;06245122;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,14;-0,20;-0,29;-0,42;-0,48
42;130391919;5;M;06245123;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,27;-0,25;-0,90;-0,87;-0,09
42;130391919;5;M;06245125;105001008389;03;05001;1;1;1;1;3;0;0;10;-0,01;-0,19;-0,17;-0,61;-0,26
42;130391919;5;M;06245126;105001008389;03;05001;1;1;1;1;3;0;0;10;0,25;-0,37;0,36;0,31;0,01
42;130391919;5;M;06245129;105001008389;03;05001;1;1;1;1;3;0;0;10;-0,23;0,53;-0,39;-0,25;-0,10
42;130391919;5;M;06245130;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,50;-0,64;-0,67;-0,76;-0,71
42;130391919;5;M;06245131;105001008389;03;05001;2;1;1;1;3;0;0;10;0,36;0,24;0,14;-0,32;0,04
42;130391919;5;M;06245132;105001008389;03;05001;2;1;1;1;3;0;0;10;0,74;0,29;0,17;0,02;0,14
42;130391919;5;M;06245135;105001008389;03;05001;1;1;1;1;3;0;0;10;-1,07;0,00;-0,24;-0,26;-0,09
42;130391919;5;M;06245136;105001008389;03;05001;1;1;1;1;3;0;0;10;0,60;0,43;0,81;-0,45;0,58
42;130391919;5;M;06245139;105001008389;03;05001;2;1;1;1;3;0;0;10;-1,26;-0,86;-1,00;-0,96;-0,56
42;130391919;5;M;06245140;105001008389;03;05001;2;1;1;1;3;0;0;10;-1,03;-1,22;-1,44;-1,02;-1,68
42;130391919;5;M;06245141;105001008389;03;05001;2;1;1;1;3;0;0;10;0,19;-0,28;-0,03;-0,20;0,04
42;130391919;5;M;06245142;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,26;-0,16;-0,13;-0,43;-0,38
42;130391919;5;M;06245144;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,88;-0,58;-1,11;-0,87;-0,77
42;130391919;5;M;06245145;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,37;-0,68;-0,18;-0,69;-0,90
42;130391919;5;M;06245148;105001008389;03;05001;1;1;1;1;3;0;0;10;-0,49;-0,37;-0,65;-0,23;0,04
42;130391919;5;M;06245149;105001008389;03;05001;2;1;1;1;3;0;0;10;1,41;1,60;1,95;1,10;0,66
42;130391919;5;M;06245150;105001008389;03;05001;2;1;1;1;3;0;0;10;0,46;0,80;0,33;0,42;0,83
42;130391919;5;M;06245151;105001008389;03;05001;1;1;1;1;3;0;0;10;0,34;-0,05;0,07;0,39;-0,14
42;130391919;5;M;06245154;105001008389;03;05001;2;1;1;1;3;0;0;10;-1,55;-1,70;-2,15;-2,12;-2,30
42;130391919;5;M;06035206;105001008389;03;05001;1;1;1;1;3;0;0;10;-0,18;-0,52;0,04;-0,01;-0,33
42;130391919;5;M;06245157;105001008389;03;05001;1;1;1;1;3;0;0;10;-0,14;-0,45;-0,48;-0,54;-0,42
42;130391919;5;M;06245158;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,40;0,14;-0,03;0,33;0,13
42;130391919;5;M;06245159;105001008389;03;05001;1;1;1;1;3;0;0;10;-0,14;-0,28;-0,01;-0,14;0,14
42;130391919;5;M;06245160;105001008389;03;05001;2;1;1;1;3;0;0;10;-0,24;-0,14;0,34;0,54;0,10
42;130391919;5;M;06245162;105001008389;03;05001;1;1;1;1;3;0;0;11;0,08;-0,05;0,85;0,17;0,54
42;130391919;5;M;06245163;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,89;-1,20;-0,42;-0,54;-0,86
42;130391919;5;M;06245165;105001008389;03;05001;2;1;1;1;3;0;0;11;0,81;0,66;0,94;0,43;1,08
42;130391919;5;M;06245167;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,28;-0,03;0,12;-0,34;0,10
42;130391919;5;M;06245168;105001008389;03;05001;1;1;1;1;3;0;0;11;-1,11;-0,86;-0,95;-0,97;-1,37
42;130391919;5;M;06245169;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,13;-0,36;-0,32;0,10;-0,21
42;130391919;5;M;06245172;105001008389;03;05001;1;1;1;1;3;0;0;11;-1,41;-0,86;-1,21;-0,90;-0,67
42;130391919;5;M;06245173;105001008389;03;05001;1;1;1;1;3;0;0;11;0,16;0,22;0,01;0,16;0,25
42;130391919;5;M;06035205;105001008389;03;05001;2;1;1;1;3;0;0;11;0,57;0,69;0,25;0,15;-0,06
42;130391919;5;M;06245176;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,43;0,56;0,34;0,08;-0,03
42;130391919;5;M;06245177;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,91;-0,93;-0,93;-1,20;-1,32
42;130391919;5;M;06245178;105001008389;03;05001;1;1;1;1;3;0;0;11;0,14;-0,25;-0,46;0,19;0,03
42;130391919;5;M;06245180;105001008389;03;05001;1;1;1;1;3;0;0;11;-1,09;-0,82;-0,93;-0,90;-1,37
42;130391919;5;M;06245181;105001008389;03;05001;1;1;1;1;3;0;0;11;-1,15;-1,19;-1,11;-0,92;-1,64
42;130391919;5;M;06245184;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,72;-0,57;-0,80;-0,91;-0,83
42;130391919;5;M;06245185;105001008389;03;05001;2;1;1;1;3;0;0;11;0,73;1,09;0,63;0,66;0,80
42;130391919;5;M;06245186;105001008389;03;05001;2;1;1;1;3;0;0;11;0,38;0,76;0,75;1,18;1,08
42;130391919;5;M;06245187;105001008389;03;05001;1;1;1;1;3;0;0;11;-0,02;0,50;0,17;0,98;0,32
42;130391919;5;M;06245190;105001008389;03;05001;2;1;1;1;3;0;0;11;1,14;0,25;0,53;0,78;0,82
42;130391919;5;M;06245191;105001008389;03;05001;1;1;1;1;3;0;0;11;1,69;1,31;0,89;0,55;1,30
42;130391919;5;M;06245194;105001008389;03;05001;2;1;1;1;3;0;0;11;-0,48;0,06;-0,58;-0,03;-0,33
42;130391919;5;M;06245195;105001008389;03;05001;2;1;1;1;3;0;0;11;-0,51;-0,69;-0,36;0,06;-0,22
42;130391919;5;M;06245196;105001008389;03;05001;2;1;1;1;3;0;0;11;0,26;0,24;-0,05;0,61;-0,36
42;130391919;5;M;06245197;105001008389;03;05001;1;1;1;1;3;0;0;11;0,59;0,18;-0,13;-0,18;0,31
43;130391919;5;M;06245199;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,42;-0,42;-0,50;-0,71;-0,56
43;130391919;5;M;06245200;105001008389;03;05001;2;1;1;1;3;0;0;12;0,36;0,69;0,24;0,87;-0,17
43;130391919;5;M;06245203;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,24;-1,08;-1,09;-0,78;-0,08
43;130391919;5;M;06245204;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,29;-0,59;-0,10;-0,42;-0,25
43;130391919;5;M;06245205;105001008389;03;05001;2;1;1;1;3;0;0;12;0,14;0,28;0,42;0,75;0,74
43;130391919;5;M;06245206;105001008389;03;05001;2;1;1;1;3;0;0;12;1,00;0,27;0,88;0,33;0,41
43;130391919;5;M;06245209;105001008389;03;05001;1;1;1;1;3;0;0;12;0,36;0,04;-0,44;-0,24;0,00
43;130391919;5;M;06245210;105001008389;03;05001;1;1;1;1;3;0;0;12;0,03;-0,18;0,44;-0,05;-0,29
43;130391919;5;M;06245213;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,26;-0,60;-1,39;-1,17;-1,46
43;130391919;5;M;06245214;105001008389;03;05001;2;1;1;1;3;0;0;12;-1,02;-0,49;-0,26;-0,74;-0,69
43;130391919;5;M;06245215;105001008389;03;05001;1;1;1;1;3;0;0;12;1,28;2,12;1,53;1,07;2,17
43;130391919;5;M;06245216;105001008389;03;05001;1;1;1;1;3;0;0;12;0,69;-0,05;0,52;0,40;0,59
43;130391919;5;M;06245218;105001008389;03;05001;2;1;1;1;3;0;0;12;0,12;0,25;0,65;0,52;0,68
43;130391919;5;M;06245219;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,90;-1,05;-1,47;-1,17;-1,27
43;130391919;5;M;06245222;105001008389;03;05001;2;1;1;1;3;0;0;12;1,07;1,25;0,58;0,50;0,73
43;130391919;5;M;06245223;105001008389;03;05001;2;1;1;1;3;0;0;12;1,02;0,71;0,29;1,13;0,80
43;130391919;5;M;06245224;105001008389;03;05001;1;1;1;1;3;0;0;12;0,00;-0,34;0,02;0,67;0,01
43;130391919;5;M;06245225;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,25;0,01;-0,02;-0,57;-0,21
43;130391919;5;M;06245228;105001008389;03;05001;2;1;1;1;3;0;0;12;-0,69;0,00;-0,04;-0,13;-0,66
43;130391919;5;M;06245229;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,10;0,35;0,38;-0,45;-0,16
43;130391919;5;M;06245232;105001008389;03;05001;2;1;1;1;3;0;0;12;1,40;0,90;1,32;1,55;1,55
43;130391919;5;M;06245233;105001008389;03;05001;2;1;1;1;3;0;0;12;-1,08;-0,86;-1,37;-1,43;-1,32
43;130391919;5;M;06245234;105001008389;03;05001;1;1;1;1;3;0;0;12;-0,30;-0,12;0,23;0,02;-0,02
93;120391909;5;M;06243251;105001010111;03;05001;1;1;1;1;4;0;0;21;2,10;0,83;1,45;1,21;1,51
93;120391909;5;M;06243248;105001010111;03;05001;1;1;1;1;4;0;0;21;-1,21;-0,84;-1,16;-1,29;-0,92
93;120391909;5;M;06243247;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,64;0,16;0,15;0,09;0,42
93;120391909;5;M;06243244;105001010111;03;05001;2;1;1;1;4;0;0;21;0,82;0,39;1,76;0,72;0,36
93;120391909;5;M;06243243;105001010111;03;05001;1;1;1;1;4;0;0;21;1,51;1,01;1,36;2,34;1,68
93;120391909;5;M;06243242;105001010111;03;05001;1;1;1;1;4;0;0;21;0,24;-0,18;0,02;-0,27;0,13
93;120391909;5;M;06243241;105001010111;03;05001;1;1;1;1;4;0;0;21;0,41;0,03;-0,30;0,26;-0,02
93;120391909;5;M;06243239;105001010111;03;05001;2;1;1;1;4;0;0;21;-0,38;-0,10;-0,24;0,19;-0,25
93;120391909;5;M;06243238;105001010111;03;05001;1;1;1;1;4;0;0;21;0,02;-0,73;-0,27;-0,32;-0,65
93;120391909;5;M;06243235;105001010111;03;05001;2;1;1;1;4;0;0;21;-1,33;-0,93;-1,19;-0,85;-1,35
93;120391909;5;M;06243234;105001010111;03;05001;1;1;1;1;4;0;0;21;0,42;0,20;-0,24;0,38;-0,14
93;120391909;5;M;06243233;105001010111;03;05001;1;1;1;1;4;0;0;21;1,48;1,62;1,29;1,94;1,40
93;120391909;5;M;06243232;105001010111;03;05001;1;1;1;1;4;0;0;21;0,45;0,93;0,38;1,03;0,42
93;120391909;5;M;06243229;105001010111;03;05001;2;1;1;1;4;0;0;21;0,02;0,50;-0,04;-0,55;0,19
93;120391909;5;M;06243228;105001010111;03;05001;2;1;1;1;4;0;0;21;0,20;0,39;-0,24;0,17;-0,17
93;120391909;5;M;06243181;105001010111;03;05001;2;1;1;1;4;0;0;21;-0,16;0,71;0,03;0,35;0,07
93;120391909;5;M;06243180;105001010111;03;05001;2;1;1;1;4;0;0;21;-1,25;-1,55;-1,09;-1,64;-1,31
93;120391909;5;M;06243179;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,81;-0,24;-0,89;-0,74;-0,51
93;120391909;5;M;06243178;105001010111;03;05001;1;1;1;1;4;0;0;21;2,13;1,46;1,61;1,32;1,63
93;120391909;5;M;06243176;105001010111;03;05001;2;1;1;1;4;0;0;21;2,21;2,47;1,69;1,96;1,09
93;120391909;5;M;06243175;105001010111;03;05001;2;1;1;1;4;0;0;21;0,48;1,04;1,28;0,26;0,16
93;120391909;5;M;06243172;105001010111;03;05001;2;1;1;1;4;0;0;21;0,16;0,55;0,41;0,58;0,22
93;120391909;5;M;06243200;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,24;0,08;-0,03;-0,49;-0,65
93;120391909;5;M;06243201;105001010111;03;05001;2;1;1;1;4;0;0;21;-0,68;-0,47;-0,22;-0,79;0,01
93;120391909;5;M;06243202;105001010111;03;05001;1;1;1;1;4;0;0;21;1,35;1,84;1,06;1,62;1,41
93;120391909;5;M;06243203;105001010111;03;05001;1;1;1;1;4;1;0;21;-0,56;-0,35;-0,25;-1,00;-1,11
93;120391909;5;M;06243205;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,92;-1,23;-0,95;-0,97;-1,25
93;120391909;5;M;06243206;105001010111;03;05001;2;1;1;1;4;0;0;21;-0,71;-0,09;-0,82;-0,53;-0,14
93;120391909;5;M;06243209;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,16;-0,46;0,14;0,33;0,04
93;120391909;5;M;06243210;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,62;-0,29;-0,29;0,18;-0,31
93;120391909;5;M;06243211;105001010111;03;05001;1;1;1;1;4;0;0;21;-1,06;-1,19;-0,70;-0,77;-0,75
93;120391909;5;M;06035083;105001010111;03;05001;2;1;1;1;4;1;0;21;-0,55;-0,78;-0,27;-0,20;-0,91
93;120391909;5;M;06243214;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,92;-0,49;-0,62;-0,71;-0,43
93;120391909;5;M;06243215;105001010111;03;05001;2;1;1;1;4;0;0;21;0,88;0,51;0,98;1,22;1,06
93;120391909;5;M;06243218;105001010111;03;05001;2;1;1;1;4;0;0;21;-0,43;-0,22;-0,12;-0,43;-0,63
93;120391909;5;M;06243219;105001010111;03;05001;1;1;1;1;4;0;0;21;1,93;1,41;0,72;1,42;1,74
93;120391909;5;M;06243220;105001010111;03;05001;1;1;1;1;4;0;0;21;1,44;1,41;2,11;1,91;1,89
93;120391909;5;M;06243221;105001010111;03;05001;2;1;1;1;4;0;0;21;0,96;1,00;1,47;0,69;1,11
93;120391909;5;M;06243223;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,39;-0,32;0,01;-0,78;-0,31
93;120391909;5;M;06243224;105001010111;03;05001;2;1;1;1;4;0;0;21;0,88;0,89;1,17;0,39;1,10
93;120391909;5;M;06243227;105001010111;03;05001;1;1;1;1;4;0;0;21;0,84;0,04;0,90;0,40;0,60
93;120391909;5;M;06243171;105001010111;03;05001;1;1;1;1;4;0;0;21;-0,45;-0,34;-0,63;-0,32;-0,08
93;120391909;5;M;06243170;105001010111;03;05001;1;1;1;1;4;0;0;21;0,11;0,63;-0,25;0,31;0,21
93;120391909;5;M;06243197;105001010111;03;05001;2;1;1;1;4;0;0;21;2,29;2,57;2,21;2,78;1,59
93;120391909;5;M;06243196;105001010111;03;05001;2;1;1;1;4;0;0;21;-0,21;0,17;-0,18;-0,58;0,52
93;120391909;5;M;06243193;105001010111;03;05001;1;1;1;1;4;0;0;21;0,52;0,23;0,41;-0,20;0,31
93;120391909;5;M;06243192;105001010111;03;05001;2;1;1;1;4;0;0;21;1,71;1,67;1,63;1,41;2,05
93;120391909;5;M;06243191;105001010111;03;05001;1;1;1;1;4;0;0;21;0,99;1,03;1,45;1,13;0,93
93;120391909;5;M;06243190;105001010111;03;05001;2;1;1;1;4;0;0;21;1,38;1,83;1,17;1,33;1,18
93;120391909;5;M;06243188;105001010111;03;05001;2;1;1;1;4;0;0;21;0,67;0,16;0,00;0,25;0,11
93;120391909;5;M;06243187;105001010111;03;05001;2;1;1;1;4;0;0;21;1,34;0,66;1,13;-0,05;0,99
93;120391909;5;M;06243184;105001010111;03;05001;1;1;1;1;4;0;0;21;0,53;0,73;0,99;0,71;0,50
34;130391919;5;M;06060987;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,58;-1,22;-0,59;-1,18;-0,21
34;130391919;5;M;06060988;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,02;0,20;0,43;0,36;0,54
34;130391919;5;M;06060989;105001012696;03;05001;2;1;1;1;3;0;0;11;0,11;0,18;0,33;0,91;0,06
34;130391919;5;M;06060992;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,60;-0,57;-1,08;-0,84;-0,96
34;130391919;5;M;06060993;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,88;-0,41;-0,47;-0,65;-0,15
34;130391919;5;M;06060996;105001012696;03;05001;1;1;1;1;3;0;0;11;1,02;0,57;0,56;0,58;1,13
34;130391919;5;M;06060997;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,36;-0,51;0,01;0,41;-0,56
34;130391919;5;M;06060998;105001012696;03;05001;2;1;1;1;3;0;0;11;-1,25;-1,46;-1,28;-1,38;-1,70
34;130391919;5;M;06060999;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,41;0,34;0,26;0,40;0,03
34;130391919;5;M;06061001;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,33;-0,45;-0,23;-0,10;-0,83
34;130391919;5;M;06061002;105001012696;03;05001;2;1;1;1;3;0;0;11;0,63;0,09;1,15;0,55;0,61
34;130391919;5;M;06061005;105001012696;03;05001;1;1;1;1;3;0;0;11;-1,06;-0,92;-0,66;-0,50;-0,77
34;130391919;5;M;06061006;105001012696;03;05001;2;1;1;1;3;0;0;11;0,39;0,99;0,82;1,15;0,93
34;130391919;5;M;06061007;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,72;-1,26;-0,36;-0,82;-0,56
34;130391919;5;M;06061008;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,93;-0,75;-1,01;-0,83;-0,87
34;130391919;5;M;06061011;105001012696;03;05001;2;1;1;1;3;0;0;11;-1,20;-0,63;-1,16;-1,75;-1,04
34;130391919;5;M;06061012;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,94;-1,42;-0,60;-0,96;-0,62
34;130391919;5;M;06061015;105001012696;03;05001;1;1;1;1;3;0;0;11;0,02;0,03;-0,10;0,08;0,41
34;130391919;5;M;06061016;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,04;0,02;-0,29;-0,41;-0,43
34;130391919;5;M;06061017;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,39;-0,88;-0,72;-0,17;-0,67
33;130391919;5;M;06061018;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,06;0,31;0,60;0,32;-0,30
33;130391919;5;M;06061020;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,63;0,04;0,05;0,11;-0,76
33;130391919;5;M;06061021;105001012696;03;05001;1;1;1;1;3;0;0;11;0,45;0,11;0,53;0,51;0,66
33;130391919;5;M;06061024;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,98;-0,93;-0,52;-0,60;-0,41
33;130391919;5;M;06061025;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,52;-0,87;-1,03;-0,60;-1,04
33;130391919;5;M;06061026;105001012696;03;05001;2;1;1;1;3;0;0;11;0,53;0,05;0,85;0,77;0,24
33;130391919;5;M;06061027;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,65;-0,71;-0,71;-0,68;-1,01
33;130391919;5;M;06061030;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,15;-0,17;0,14;0,43;0,62
33;130391919;5;M;06061031;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,29;-0,39;-0,09;-0,63;0,11
33;130391919;5;M;06061034;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,71;-0,34;-0,70;-0,52;-0,53
33;130391919;5;M;06061035;105001012696;03;05001;1;1;1;1;3;0;0;11;0,51;-0,21;0,39;0,14;0,16
33;130391919;5;M;06061036;105001012696;03;05001;1;1;1;1;3;0;0;11;-1,03;-0,89;-1,06;-1,30;-1,15
33;130391919;5;M;06061037;105001012696;03;05001;1;1;1;1;3;0;0;11;0,06;-0,27;-0,31;-0,23;0,31
33;130391919;5;M;06061039;105001012696;03;05001;1;1;1;1;3;0;0;11;2,36;1,44;1,27;2,59;2,17
33;130391919;5;M;06061040;105001012696;03;05001;2;1;1;1;3;0;0;11;-1,12;-0,83;-1,18;-0,97;-0,95
33;130391919;5;M;06061043;105001012696;03;05001;2;1;1;1;3;0;0;11;-1,22;-1,30;-1,12;-1,05;-0,56
33;130391919;5;M;06061044;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,08;-0,67;-0,34;-0,61;-0,33
33;130391919;5;M;06061045;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,59;-0,46;-0,97;-0,68;-0,71
33;130391919;5;M;06061046;105001012696;03;05001;2;1;1;1;3;0;0;11;0,13;0,09;0,17;0,06;0,34
34;130391919;5;M;06061049;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,35;-0,29;-0,52;-0,09;-0,12
34;130391919;5;M;06061050;105001012696;03;05001;2;1;1;1;3;0;0;11;-1,29;-0,66;-0,90;-0,64;-0,76
34;130391919;5;M;06061053;105001012696;03;05001;1;1;1;1;3;0;0;11;0,36;-0,33;-0,46;-0,40;-0,23
34;130391919;5;M;06061054;105001012696;03;05001;2;1;1;1;3;0;0;11;0,54;1,11;0,36;1,02;0,91
34;130391919;5;M;06061055;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,49;-0,60;-0,12;-0,40;-0,37
34;130391919;5;M;06061056;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,34;-0,59;-0,16;0,05;-0,40
34;130391919;5;M;06061058;105001012696;03;05001;2;1;1;1;3;0;0;11;-0,69;-0,66;-0,01;-0,87;-0,88
34;130391919;5;M;06061059;105001012696;03;05001;1;1;1;1;3;0;0;11;-0,25;-0,87;-0,45;-0,53;-0,29
34;130391919;5;M;06061062;105001012696;03;05001;1;1;1;1;3;0;0;11;1,02;0,80;0,09;0,28;0,75
34;130391919;5;M;06061063;105001012696;03;05001;2;1;1;1;3;0;0;11;0,36;-0,06;-0,70;-0,18;0,19
